"","client_id","contract_id","contract_start","contract_end","inter_complex"
"4641",30731,11680,"18/08/2020","18/08/2021",18492+18857i
"4642",606,11737,"4/09/2020","4/09/2023",18509+19604i
"4643",30737,12075,"17/09/2020","17/11/2021",18522+18948i
"4644",20246,11630,"31/08/2020","3/03/2022",18505+19054i
"4645",3747,11704,"1/09/2020","1/10/2020",18506+18536i
"4646",29978,11720,"3/09/2020","3/09/2021",18508+18873i
"4647",14745,11722,"7/09/2020","7/09/2021",18512+18877i
"4648",27947,12382,"29/09/2020","29/09/2022",18534+19264i
"4649",30448,11736,"7/09/2020","7/09/2022",18512+19242i
"4650",30820,11756,"2/09/2020","2/09/2021",18507+18872i
"4651",30820,11795,"2/09/2020","2/09/2021",18507+18872i
"4652",8490,11865,"9/09/2020","9/09/2022",18514+19244i
"4653",21479,11807,"4/09/2020","4/09/2022",18509+19239i
"4654",21479,11808,"7/09/2020","7/09/2022",18512+19242i
"4655",18741,11830,"7/09/2020","7/09/2021",18512+18877i
"4656",28616,11842,"4/09/2020","4/09/2021",18509+18874i
"4657",2527,11851,"1/09/2020","1/09/2022",18506+19236i
"4658",30929,11850,"9/09/2020","9/09/2021",18514+18879i
"4659",30936,11852,"5/09/2020","5/09/2021",18510+18875i
"4660",2733,11875,"10/09/2020","10/09/2021",18515+18880i
"4661",2109,11930,"14/09/2020","14/09/2021",18519+18884i
"4662",30980,11883,"11/09/2020","11/09/2021",18516+18881i
"4663",29243,11896,"11/09/2020","11/09/2021",18516+18881i
"4664",31006,11913,"11/09/2020","11/09/2021",18516+18881i
"4665",31007,11915,"10/09/2020","10/09/2021",18515+18880i
"4666",30692,12164,"21/09/2020","21/03/2022",18526+19072i
"4667",30279,11933,"2/09/2020","2/09/2021",18507+18872i
"4668",27391,11958,"11/09/2020","11/09/2021",18516+18881i
"4669",3006,11961,"29/09/2020","29/09/2022",18534+19264i
"4670",27202,11972,"7/09/2020","7/09/2021",18512+18877i
"4671",26639,11974,"11/09/2020","11/09/2021",18516+18881i
"4672",31080,11990,"9/09/2020","9/09/2021",18514+18879i
"4673",29856,11995,"15/09/2020","15/09/2021",18520+18885i
"4674",31090,12004,"8/09/2020","8/03/2022",18513+19059i
"4675",31092,12006,"8/09/2020","8/03/2022",18513+19059i
"4676",31096,12011,"7/09/2020","7/09/2021",18512+18877i
"4677",21534,12020,"16/09/2020","16/09/2021",18521+18886i
"4678",31156,12069,"17/09/2020","17/09/2021",18522+18887i
"4679",756,12070,"17/09/2020","17/09/2022",18522+19252i
"4680",31160,12074,"31/03/2021","1/10/2021",18717+18901i
"4681",28980,12080,"15/09/2020","15/09/2021",18520+18885i
"4682",565,12111,"18/09/2020","18/09/2021",18523+18888i
"4683",31118,12241,"23/09/2020","23/09/2023",18528+19623i
"4684",30635,12105,"1/09/2020","1/09/2021",18506+18871i
"4685",679,12468,"1/08/2020","1/08/2021",18475+18840i
"4686",2187,12123,"20/09/2020","20/09/2022",18525+19255i
"4687",2872,12155,"18/09/2020","18/09/2023",18523+19618i
"4688",31215,12129,"18/09/2020","18/09/2021",18523+18888i
"4689",28085,12135,"21/09/2020","21/09/2021",18526+18891i
"4690",3747,12139,"28/08/2020","28/09/2020",18502+18533i
"4691",3747,12140,"5/08/2020","5/09/2020",18479+18510i
"4692",3747,12141,"2/07/2020","2/08/2020",18445+18476i
"4693",3747,12142,"2/07/2020","2/08/2020",18445+18476i
"4694",3747,12145,"3/07/2020","3/08/2020",18446+18477i
"4695",26752,12144,"21/09/2020","21/09/2022",18526+19256i
"4696",3747,12149,"6/08/2020","6/09/2020",18480+18511i
"4697",3747,12150,"13/08/2020","13/09/2020",18487+18518i
"4698",3747,12152,"20/08/2020","20/09/2020",18494+18525i
"4699",3747,12153,"27/08/2020","27/09/2020",18501+18532i
"4700",3747,12154,"27/08/2020","27/09/2020",18501+18532i
"4701",29255,12157,"21/09/2020","21/03/2022",18526+19072i
"4702",28375,12163,"31/07/2020","31/08/2020",18474+18505i
"4703",31198,12169,"22/09/2020","22/09/2021",18527+18892i
"4704",3747,12181,"3/09/2020","3/10/2020",18508+18538i
"4705",3747,12182,"10/09/2020","10/10/2020",18515+18545i
"4706",3747,12183,"17/09/2020","17/10/2020",18522+18552i
"4707",28375,12184,"18/09/2020","18/10/2020",18523+18553i
"4708",28163,12185,"22/09/2020","22/09/2021",18527+18892i
"4709",31264,12191,"12/09/2020","12/09/2021",18517+18882i
"4710",31265,12192,"17/09/2020","17/09/2021",18522+18887i
"4711",31265,12194,"17/09/2020","17/09/2021",18522+18887i
"4712",387,12202,"22/09/2020","22/09/2021",18527+18892i
"4713",18768,12826,"8/10/2020","8/10/2021",18543+18908i
"4714",31280,12212,"20/09/2020","20/09/2021",18525+18890i
"4715",25604,12222,"12/09/2020","12/09/2021",18517+18882i
"4716",25388,12248,"22/09/2020","22/09/2021",18527+18892i
"4717",24438,12249,"23/09/2020","23/09/2021",18528+18893i
"4718",31325,12261,"15/09/2020","15/03/2022",18520+19066i
"4719",5790,12664,"13/10/2020","13/10/2022",18548+19278i
"4720",30894,11817,"30/09/2020","30/09/2022",18535+19265i
"4721",28605,12277,"24/09/2020","24/09/2021",18529+18894i
"4722",31339,12278,"21/09/2020","21/03/2022",18526+19072i
"4723",31344,12282,"23/09/2020","23/03/2022",18528+19074i
"4724",29180,12288,"25/09/2020","25/09/2023",18530+19625i
"4725",20890,12304,"22/09/2020","22/09/2021",18527+18892i
"4726",31367,12306,"26/09/2020","26/09/2021",18531+18896i
"4727",31383,12318,"23/09/2020","23/09/2021",18528+18893i
"4728",31383,12319,"23/09/2020","23/09/2021",18528+18893i
"4729",31118,12361,"28/09/2020","28/09/2023",18533+19628i
"4730",31400,12337,"27/09/2020","27/09/2021",18532+18897i
"4731",2791,12347,"24/09/2020","24/09/2021",18529+18894i
"4732",596,12459,"1/10/2020","1/11/2020",18536+18567i
"4733",31280,12366,"20/09/2020","20/09/2021",18525+18890i
"4734",25604,12367,"12/09/2020","12/09/2021",18517+18882i
"4735",5693,12376,"1/10/2020","1/10/2023",18536+19631i
"4736",17260,12386,"29/09/2020","29/09/2022",18534+19264i
"4737",21458,12389,"8/09/2020","8/09/2021",18513+18878i
"4738",12794,12383,"29/09/2020","29/09/2022",18534+19264i
"4739",24663,12398,"20/09/2020","20/09/2021",18525+18890i
"4740",21658,12729,"15/10/2020","15/10/2022",18550+19280i
"4741",20778,12429,"29/09/2020","29/09/2021",18534+18899i
"4742",5790,17496,"14/04/2021","14/04/2022",18731+19096i
"4743",684,12445,"1/10/2020","1/10/2022",18536+19266i
"4744",27129,12458,"27/09/2020","27/09/2021",18532+18897i
"4745",23608,12460,"28/09/2020","28/05/2022",18533+19140i
"4746",677,12466,"1/08/2020","1/08/2021",18475+18840i
"4747",680,12467,"1/08/2020","1/08/2021",18475+18840i
"4748",26791,12478,"2/10/2020","2/10/2021",18537+18902i
"4749",31541,12479,"2/10/2020","2/10/2021",18537+18902i
"4750",31550,12489,"29/09/2020","29/09/2021",18534+18899i
"4751",578,12493,"30/09/2020","30/09/2021",18535+18900i
"4752",5790,12506,"2/10/2020","2/02/2021",18537+18660i
"4753",31567,12509,"30/09/2020","30/09/2021",18535+18900i
"4754",31567,12510,"30/09/2020","30/09/2021",18535+18900i
"4755",130,12531,"6/10/2020","6/10/2022",18541+19271i
"4756",22259,12526,"2/10/2020","2/10/2021",18537+18902i
"4757",31596,12676,"13/10/2020","13/10/2023",18548+19643i
"4758",23136,13376,"26/10/2020","26/10/2022",18561+19291i
"4759",691,12577,"6/10/2020","6/10/2021",18541+18906i
"4760",508,12564,"7/10/2020","7/10/2021",18542+18907i
"4761",18835,12567,"8/10/2020","8/02/2021",18543+18666i
"4762",31646,12575,"8/10/2020","8/10/2021",18543+18908i
"4763",28609,12576,"8/10/2020","8/10/2021",18543+18908i
"4764",18012,13482,"12/11/2020","12/11/2021",18578+18943i
"4765",31118,12691,"14/10/2020","14/10/2023",18549+19644i
"4766",18221,13559,"16/11/2020","16/11/2021",18582+18947i
"4767",18221,13711,"20/11/2020","20/11/2021",18586+18951i
"4768",18221,13555,"16/11/2020","16/11/2021",18582+18947i
"4769",31658,13272,"28/10/2020","28/10/2022",18563+19293i
"4770",502,12629,"9/10/2020","9/10/2021",18544+18909i
"4771",387,12632,"8/10/2020","8/10/2022",18543+19273i
"4772",31686,12615,"12/10/2020","12/10/2021",18547+18912i
"4773",2177,12686,"14/10/2020","14/10/2022",18549+19279i
"4774",30894,12735,"16/10/2020","16/10/2022",18551+19281i
"4775",31693,12625,"5/10/2020","5/04/2022",18540+19087i
"4776",31339,12633,"5/10/2020","5/04/2022",18540+19087i
"4777",11769,12963,"23/10/2020","23/10/2022",18558+19288i
"4778",26129,12639,"12/10/2020","12/04/2022",18547+19094i
"4779",2058,12642,"1/10/2020","1/12/2021",18536+18962i
"4780",4854,12643,"13/10/2020","13/10/2022",18548+19278i
"4781",29571,12647,"13/10/2020","13/10/2021",18548+18913i
"4782",9149,12657,"13/10/2020","13/10/2021",18548+18913i
"4783",19857,12671,"13/10/2020","13/10/2022",18548+19278i
"4784",31693,12678,"8/10/2020","8/10/2021",18543+18908i
"4785",21677,12677,"13/10/2020","13/10/2021",18548+18913i
"4786",31344,12680,"3/10/2020","3/10/2021",18538+18903i
"4787",2527,12694,"14/10/2020","14/10/2021",18549+18914i
"4788",31758,12698,"14/10/2020","14/10/2021",18549+18914i
"4789",30731,12699,"9/10/2020","9/10/2021",18544+18909i
"4790",3052,12708,"9/10/2020","9/10/2021",18544+18909i
"4791",31768,14107,"6/01/2021","6/01/2022",18633+18998i
"4792",22002,12713,"12/10/2020","12/10/2021",18547+18912i
"4793",18221,13712,"20/11/2020","20/11/2021",18586+18951i
"4794",28210,13419,"11/11/2020","11/11/2022",18577+19307i
"4795",31811,12746,"16/10/2020","16/10/2021",18551+18916i
"4796",31821,12754,"16/10/2020","16/10/2021",18551+18916i
"4797",30269,12769,"14/08/2020","14/08/2021",18488+18853i
"4798",30269,12770,"17/08/2020","17/08/2021",18491+18856i
"4799",23478,12785,"13/10/2020","13/10/2021",18548+18913i
"4800",18221,18037,"1/05/2021","1/05/2022",18748+19113i
"4801",21658,12796,"15/10/2020","15/10/2021",18550+18915i
"4802",31859,12800,"19/10/2020","19/10/2022",18554+19284i
"4803",31860,12802,"19/10/2020","19/10/2021",18554+18919i
"4804",31862,12804,"19/10/2020","19/10/2021",18554+18919i
"4805",30110,12819,"15/10/2020","15/10/2021",18550+18915i
"4806",31889,12828,"8/10/2020","8/10/2021",18543+18908i
"4807",10514,12827,"19/10/2020","19/11/2020",18554+18585i
"4808",7004,12831,"19/10/2020","19/10/2022",18554+19284i
"4809",12371,12837,"16/10/2020","16/10/2021",18551+18916i
"4810",28210,15673,"18/02/2021","18/02/2023",18676+19406i
"4811",2218,12862,"20/10/2020","20/10/2021",18555+18920i
"4812",18221,17203,"6/04/2021","6/04/2022",18723+19088i
"4813",15984,12878,"19/10/2020","19/10/2021",18554+18919i
"4814",26038,12880,"21/10/2020","21/04/2022",18556+19103i
"4815",31949,12883,"15/10/2020","15/04/2022",18550+19097i
"4816",13970,9977,"15/06/2020","15/06/2023",18428+19523i
"4817",565,13335,"5/11/2020","5/05/2022",18571+19117i
"4818",31092,12957,"22/10/2020","22/10/2021",18557+18922i
"4819",2554,12966,"23/10/2020","23/11/2020",18558+18589i
"4820",18221,17208,"6/04/2021","6/04/2022",18723+19088i
"4821",32057,12988,"23/10/2020","23/10/2021",18558+18923i
"4822",26147,12994,"26/10/2020","26/04/2022",18561+19108i
"4823",32076,13163,"27/10/2020","27/10/2021",18562+18927i
"4824",31811,13010,"16/10/2020","16/10/2021",18551+18916i
"4825",28375,13013,"29/09/2020","29/10/2020",18534+18564i
"4826",30679,13014,"7/08/2020","7/09/2020",18481+18512i
"4827",3747,13015,"24/09/2020","24/10/2020",18529+18559i
"4828",3747,13016,"1/10/2020","1/11/2020",18536+18567i
"4829",3747,13017,"1/10/2020","1/11/2020",18536+18567i
"4830",29897,13027,"23/10/2020","23/10/2021",18558+18923i
"4831",23018,13030,"27/12/2019","27/12/2019",18257+18257i
"4832",23018,13034,"29/08/2019","29/08/2019",18137+18137i
"4833",23018,13036,"16/04/2021","16/04/2022",18733+19098i
"4834",16211,13037,"27/10/2020","27/10/2023",18562+19657i
"4835",32134,13040,"26/10/2020","26/10/2021",18561+18926i
"4836",32149,13054,"27/10/2020","27/10/2021",18562+18927i
"4837",7271,13063,"28/10/2020","28/10/2023",18563+19658i
"4838",5693,13498,"13/11/2020","13/11/2023",18579+19674i
"4839",16578,13038,"13/02/2020","13/03/2022",18305+19064i
"4840",18371,13089,"29/10/2020","29/10/2021",18564+18929i
"4841",5993,13206,"2/11/2020","2/11/2023",18568+19663i
"4842",31400,13117,"29/10/2020","29/10/2021",18564+18929i
"4843",13750,13122,"30/10/2020","30/10/2021",18565+18930i
"4844",6341,13125,"11/09/2020","11/09/2021",18516+18881i
"4845",6341,13127,"25/09/2020","25/09/2021",18530+18895i
"4846",32092,13126,"30/10/2020","30/10/2022",18565+19295i
"4847",29227,13130,"29/10/2020","29/10/2022",18564+19294i
"4848",32092,13132,"29/10/2020","29/10/2022",18564+19294i
"4849",6043,13134,"29/10/2020","29/10/2022",18564+19294i
"4850",13223,13136,"30/10/2020","30/10/2022",18565+19295i
"4851",32112,13137,"30/10/2020","30/10/2021",18565+18930i
"4852",3003,14278,"16/12/2020","16/12/2022",18612+19342i
"4853",7775,13139,"30/10/2020","30/10/2021",18565+18930i
"4854",30679,13140,"28/08/2020","28/09/2020",18502+18533i
"4855",32106,13143,"30/10/2020","30/10/2022",18565+19295i
"4856",32105,13146,"30/10/2020","30/10/2022",18565+19295i
"4857",32105,13148,"30/10/2020","30/10/2022",18565+19295i
"4858",31090,13149,"29/10/2020","29/10/2021",18564+18929i
"4859",32235,13152,"27/10/2020","27/10/2021",18562+18927i
"4860",16040,13157,"6/04/2021","6/06/2021",18723+18784i
"4861",32261,13182,"31/10/2020","31/10/2021",18566+18931i
"4862",32263,13184,"30/10/2020","30/10/2021",18565+18930i
"4863",32283,13228,"2/11/2020","2/11/2021",18568+18933i
"4864",32283,13229,"2/11/2020","2/12/2020",18568+18598i
"4865",32313,13835,"27/11/2020","27/11/2022",18593+19323i
"4866",32342,13258,"31/10/2020","31/10/2021",18566+18931i
"4867",32343,13259,"26/10/2020","26/10/2021",18561+18926i
"4868",32343,13262,"26/10/2020","26/10/2021",18561+18926i
"4869",32343,13263,"3/11/2020","3/11/2021",18569+18934i
"4870",26287,13409,"3/11/2020","3/11/2022",18569+19299i
"4871",29413,13265,"3/11/2020","3/11/2021",18569+18934i
"4872",19932,13481,"11/11/2020","11/11/2022",18577+19307i
"4873",27819,13294,"8/04/2020","8/04/2021",18360+18725i
"4874",32372,13295,"27/10/2020","27/10/2021",18562+18927i
"4875",31619,13283,"2/11/2020","2/11/2023",18568+19663i
"4876",31264,13305,"30/10/2020","30/10/2021",18565+18930i
"4877",5939,13410,"10/11/2020","10/11/2022",18576+19306i
"4878",302,13315,"4/11/2020","4/01/2021",18570+18631i
"4879",31658,13327,"28/10/2020","28/10/2022",18563+19293i
"4880",32283,13230,"2/11/2020","2/12/2020",18568+18598i
"4881",18371,13652,"19/11/2020","19/11/2023",18585+19680i
"4882",9149,13334,"4/11/2020","4/12/2020",18570+18600i
"4883",9149,13337,"4/11/2020","4/12/2020",18570+18600i
"4884",32432,13360,"6/11/2020","6/11/2021",18572+18937i
"4885",32435,13363,"6/11/2020","6/11/2021",18572+18937i
"4886",28866,13373,"6/11/2020","6/11/2021",18572+18937i
"4887",32455,13380,"5/11/2020","5/11/2021",18571+18936i
"4888",32076,13398,"19/07/2020","19/07/2022",18462+19192i
"4889",24995,13399,"5/11/2020","5/11/2021",18571+18936i
"4890",691,13418,"9/11/2020","9/11/2022",18575+19305i
"4891",31198,13412,"10/11/2020","10/11/2020",18576+18576i
"4892",7838,13704,"20/11/2020","20/05/2022",18586+19132i
"4893",29661,13432,"17/07/2020","17/07/2021",18460+18825i
"4894",5693,15039,"22/01/2021","22/01/2024",18649+19744i
"4895",10810,13483,"12/11/2020","12/11/2021",18578+18943i
"4896",22389,13461,"11/11/2020","11/11/2021",18577+18942i
"4897",32576,13477,"5/11/2020","5/11/2021",18571+18936i
"4898",32244,13486,"7/11/2020","7/11/2021",18573+18938i
"4899",32244,13487,"7/11/2020","7/11/2021",18573+18938i
"4900",32244,13488,"7/11/2020","7/11/2021",18573+18938i
"4901",32112,13496,"11/11/2020","11/11/2021",18577+18942i
"4902",574,13510,"13/11/2020","13/11/2023",18579+19674i
"4903",30032,13518,"13/11/2020","13/05/2022",18579+19125i
"4904",28329,13520,"10/11/2020","10/11/2021",18576+18941i
"4905",7661,13514,"12/11/2020","12/11/2023",18578+19673i
"4906",2500,13525,"13/11/2020","13/11/2023",18579+19674i
"4907",32631,13537,"11/11/2020","11/11/2021",18577+18942i
"4908",28375,13549,"15/10/2020","15/11/2020",18550+18581i
"4909",28375,13550,"15/10/2020","15/11/2020",18550+18581i
"4910",28375,13551,"19/10/2020","19/11/2020",18554+18585i
"4911",30305,13553,"17/08/2020","17/08/2021",18491+18856i
"4912",23692,13567,"16/11/2020","16/11/2023",18582+19677i
"4913",6043,13557,"11/11/2020","11/11/2021",18577+18942i
"4914",830,13572,"16/11/2020","16/11/2022",18582+19312i
"4915",5363,13526,"13/11/2020","13/11/2021",18579+18944i
"4916",29373,13582,"11/11/2020","11/11/2021",18577+18942i
"4917",502,13746,"13/11/2020","13/11/2023",18579+19674i
"4918",32700,13605,"16/11/2020","16/11/2021",18582+18947i
"4919",32705,13612,"14/11/2020","14/11/2021",18580+18945i
"4920",20578,13620,"17/11/2020","17/11/2022",18583+19313i
"4921",18024,13670,"18/11/2020","18/11/2022",18584+19314i
"4922",29519,13636,"8/07/2020","8/07/2021",18451+18816i
"4923",32735,13697,"20/11/2020","20/05/2022",18586+19132i
"4924",32763,13661,"19/11/2020","19/11/2021",18585+18950i
"4925",32777,13676,"19/11/2020","19/11/2021",18585+18950i
"4926",32788,13688,"19/11/2020","19/11/2021",18585+18950i
"4927",18542,13691,"20/11/2020","20/11/2022",18586+19316i
"4928",27129,13747,"27/02/2020","27/02/2021",18319+18685i
"4929",32763,13760,"24/11/2020","24/11/2021",18590+18955i
"4930",32879,13770,"19/11/2020","19/11/2021",18585+18950i
"4931",32880,13771,"23/11/2020","23/11/2021",18589+18954i
"4932",32880,13774,"23/11/2020","23/11/2021",18589+18954i
"4933",5790,14197,"14/12/2020","14/12/2022",18610+19340i
"4934",606,13812,"23/11/2020","23/11/2023",18589+19684i
"4935",756,13779,"25/11/2020","25/11/2022",18591+19321i
"4936",561,13781,"25/11/2020","25/11/2021",18591+18956i
"4937",21144,13783,"25/11/2020","25/11/2022",18591+19321i
"4938",21144,13784,"25/11/2020","25/11/2022",18591+19321i
"4939",23879,13791,"19/11/2020","19/11/2021",18585+18950i
"4940",28210,15761,"22/02/2021","22/02/2023",18680+19410i
"4941",29999,13792,"30/07/2020","30/07/2021",18473+18838i
"4942",11537,13801,"24/11/2020","24/11/2021",18590+18955i
"4943",29053,13810,"24/11/2020","24/11/2021",18590+18955i
"4944",32930,13811,"21/11/2020","21/11/2021",18587+18952i
"4945",18012,13815,"23/11/2020","23/11/2021",18589+18954i
"4946",28579,14064,"7/12/2020","7/12/2021",18603+18968i
"4947",32953,13831,"20/11/2020","20/11/2021",18586+18951i
"4948",19323,13833,"25/11/2020","25/11/2021",18591+18956i
"4949",19323,13837,"25/11/2020","25/11/2021",18591+18956i
"4950",28283,13855,"24/11/2020","24/11/2021",18590+18955i
"4951",13788,15912,"25/02/2021","25/02/2022",18683+19048i
"4952",32981,13861,"23/11/2020","23/11/2021",18589+18954i
"4953",18611,13862,"27/11/2020","27/11/2021",18593+18958i
"4954",32235,13867,"25/11/2020","25/11/2021",18591+18956i
"4955",32313,13893,"30/11/2020","30/11/2022",18596+19326i
"4956",28446,13895,"27/11/2020","27/11/2021",18593+18958i
"4957",32435,13906,"30/11/2020","30/11/2021",18596+18961i
"4958",31619,13907,"30/11/2020","30/11/2023",18596+19691i
"4959",3862,13857,"28/11/2020","28/11/2021",18594+18959i
"4960",387,13956,"30/11/2020","30/12/2020",18596+18626i
"4961",33047,13919,"26/11/2020","26/11/2021",18592+18957i
"4962",2527,14689,"28/12/2020","28/12/2022",18624+19354i
"4963",33064,13932,"30/11/2020","30/11/2021",18596+18961i
"4964",33064,13938,"30/11/2020","30/11/2021",18596+18961i
"4965",25735,14096,"9/12/2020","9/06/2021",18605+18787i
"4966",33081,13945,"30/11/2020","30/11/2021",18596+18961i
"4967",31686,13939,"2/12/2020","2/12/2021",18598+18963i
"4968",24294,13947,"1/12/2020","1/12/2021",18597+18962i
"4969",31156,13950,"30/11/2020","30/11/2021",18596+18961i
"4970",30679,13952,"2/10/2020","2/11/2020",18537+18568i
"4971",30679,13954,"30/10/2020","30/11/2020",18565+18596i
"4972",26866,13979,"12/02/2020","12/02/2021",18304+18670i
"4973",33116,13982,"3/12/2020","3/12/2021",18599+18964i
"4974",22940,13984,"26/11/2020","26/05/2021",18592+18773i
"4975",21081,13987,"2/12/2020","2/12/2021",18598+18963i
"4976",25580,13992,"2/12/2020","2/12/2021",18598+18963i
"4977",32261,13993,"22/11/2020","22/11/2021",18588+18953i
"4978",26755,14002,"2/12/2020","2/12/2021",18598+18963i
"4979",29972,14004,"30/11/2020","30/11/2021",18596+18961i
"4980",29914,14005,"1/12/2020","1/12/2021",18597+18962i
